,strat1_ret,strat2_ret,volFactor1,volFactor2,rb1,rb2,fundVolFactor,scaledRBRet,scaledRBProf
2001-11-12,0.10571767322445247,0.7883878135560237,0.009073310945036233,0.007998734118601292,1.0,3.0,0.31800380323963606,0.006367427471359948,
2001-11-13,0.7505448646229099,0.7209056687105186,0.008818762573510702,0.008040601866180603,1.0,3.0,0.3246944899930505,0.007666729918577765,
2001-11-14,0.6222613215778344,0.7353177052640686,0.00879394560713647,0.008097384807614407,1.0,3.0,0.3243432092879781,0.007540953419498597,
2001-11-15,0.5227689497653681,0.9139353628276133,0.00886085639697831,0.008049548036891714,1.0,3.0,0.3232286622072356,0.008691963608157306,
2001-11-16,0.47608518805217936,0.3364009578728048,0.008938719521553421,0.00789326176715345,1.0,3.0,0.32290381220071585,0.003989336469778232,
2001-11-19,0.9800336200796744,0.32400469339441496,0.009156491694639744,0.008132281375948949,1.0,3.0,0.32864680047521383,0.0053061515182633735,
2001-11-20,0.14833858146946888,0.1531680078777895,0.008970715094594291,0.008123417963198229,1.0,3.0,0.3295958719203692,0.0016744807551408163,
2001-11-21,0.2877745810724375,0.7559434546700295,0.00875737000993644,0.008038870132974527,1.0,3.0,0.32498374538384955,0.006922857301685292,
2001-11-22,0.060139559603786585,0.0894814593222879,0.008689314653789167,0.008110119583867825,1.0,3.0,0.32919527902474693,0.0008724688691103903,
2001-11-23,0.8460305718108948,0.9203480899912487,0.00871048404958352,0.00813738137749984,1.0,3.0,0.318730516508698,0.00979152678693713,
2001-11-26,0.8362217661922293,0.6332959834760461,0.008758160203254246,0.008091682026241349,1.0,3.0,0.31188512074456964,0.007249209794529867,
2001-11-27,0.420039362680669,0.6931986142623354,0.008668502553724212,0.00834271892474069,1.0,3.0,0.31032674693203316,0.006395578766856305,
2001-11-28,0.8198412515815541,0.17343478972964133,0.008650019414890927,0.008289267065990267,1.0,3.0,0.31148132878519075,0.0035524806695812665,
2001-11-29,0.46029840557625146,0.09919702734406921,0.008654850101386315,0.008276268498881327,1.0,3.0,0.3148413521170967,0.0020085568547426277,
2001-11-30,0.643240227040869,0.8877560525784612,0.008957072103467557,0.008231163757794974,1.0,3.0,0.31731112017285695,0.008692476961659599,
2001-12-03,0.918625252961934,0.9043585761910956,0.00898795052464328,0.008046194277538225,1.0,3.0,0.31645495986692324,0.009697016166866577,
2001-12-04,0.025673902817173855,0.36532314869949645,0.008994233857023663,0.00789809120181048,1.0,3.0,0.3145358021161807,0.0028636448728252104,
2001-12-05,0.8601624747801024,0.06188815172141027,0.008665707976355885,0.007965726454008037,1.0,3.0,0.3116713257377735,0.0028946406692745893,
2001-12-06,0.6486489628542061,0.6590393391805178,0.008699124985961329,0.00783873685216467,1.0,3.0,0.31551496803402396,0.006660473511932049,
2001-12-07,0.4441458522646622,0.977342740622072,0.008868114705974884,0.007884244482014028,1.0,3.0,0.31781471055025745,0.008470654942834359,
2001-12-10,0.025245580104022225,0.4695194635159329,0.009145313214742002,0.007652120467324932,1.0,3.0,0.32024560090708803,0.0036006180154126463,
2001-12-11,0.7176768318086568,0.2942858271971438,0.008718434493548111,0.007867121328876278,1.0,3.0,0.31928968565022137,0.004265386775707461,
2001-12-12,0.9544621540770473,0.8904534283009377,0.008830991181443485,0.007841858245816864,1.0,3.0,0.3196521168020881,0.009367107269871368,
2001-12-13,0.0872456393615817,0.7716202981096579,0.008727506025256883,0.007696281857974043,1.0,3.0,0.31502748244111545,0.006048865378527696,
2001-12-14,0.7071428086496983,0.3996711809250356,0.008603890849793794,0.007623721888887661,1.0,3.0,0.3180258103966467,0.0048512780964107705,
2001-12-17,0.4735494426034843,0.9744512658486606,0.008584284791696923,0.007853295831740928,1.0,3.0,0.31909812451171016,0.008383543281495417,
2001-12-18,0.47630606152250754,0.9295918191303989,0.008671629340488075,0.007813817915420889,1.0,3.0,0.31704450450970284,0.008293304591086703,
2001-12-19,0.9193439332127813,0.6976865194488167,0.008665436634994672,0.007843078958088268,1.0,3.0,0.3174799261984576,0.007712740424828481,
2001-12-20,0.5184330700477685,0.9607643756636546,0.0086007023053608,0.007828456994544411,1.0,3.0,0.3149874546837537,0.008603230254191189,
2001-12-21,0.9469413788899337,0.9253153562431926,0.008887157260075019,0.007823624631407894,1.0,3.0,0.3205789507216139,0.009410481824837896,
2001-12-24,0.5756722025857757,0.9360223086175746,0.008839191352031043,0.007880245986389338,1.0,3.0,0.32062761322573996,0.0086829933914454,
2001-12-25,0.3383067137247032,0.275431603100194,0.008861019885222874,0.007796024998973864,1.0,3.0,0.3200374055295117,0.003046527955351143,
2001-12-26,0.44235142117854764,0.07321504525502731,0.008776915153355064,0.007859625086830852,1.0,3.0,0.31857310539605765,0.0018024646563442898,
2001-12-27,0.14636297332582016,0.16553441025901017,0.008971926127876968,0.007749169892017691,1.0,3.0,0.31383558783673443,0.0016526714501596635,
2001-12-28,0.9067917827932552,0.2511631611021068,0.008732125890672052,0.007683533566081004,1.0,3.0,0.310594408049021,0.004385722696600889,
2001-12-31,0.9546675522544876,0.8833497918015666,0.00859488527575226,0.007820992463147094,1.0,3.0,0.31212757071431074,0.008913444713515547,
2002-01-01,0.13807300558842783,0.08438477773579589,0.008447219654420695,0.007723727807702778,1.0,3.0,0.3097825793490605,0.000988395580216548,
2002-01-02,0.7995650050099484,0.4336394310454772,0.008237727744356422,0.007705139421406807,1.0,3.0,0.30503919904968513,0.005204979296203175,
2002-01-03,0.8185299576687578,0.3722492587653221,0.00819250133010389,0.00773559062187707,1.0,3.0,0.30596317499094267,0.004681596506684168,
2002-01-04,0.09993542516975462,0.7556907895557241,0.008160759699174158,0.0077730040237949,1.0,3.0,0.3076653587012589,0.005616218691599032,
2002-01-07,0.9757900267082507,0.006879335929028452,0.008039378085707616,0.0077355101429592305,1.0,3.0,0.30963991791971124,0.002499352536177723,
2002-01-08,0.8855185474948678,0.31191337338459857,0.008021942310218234,0.0075324852049241655,1.0,3.0,0.31262263334608387,0.004445638275833068,
2002-01-09,0.680948453438146,0.5120083549249936,0.008046581704964324,0.007737075569684234,1.0,3.0,0.3099087885088443,0.0053247810430184506,
2002-01-10,0.4638168010746335,0.5501306463432796,0.008261939865870297,0.007789003042390145,1.0,3.0,0.30725100428012275,0.0051139124382743924,
2002-01-11,0.6061691352719377,0.9618905312896546,0.008281013989368492,0.007818680962514164,1.0,3.0,0.3078660555793249,0.00844468255653872,
2002-01-14,0.22624967221546488,0.4805482399402642,0.008282462076321809,0.007693769603763367,1.0,3.0,0.3079560364125852,0.00404700299796791,
2002-01-15,0.32169444932602265,0.6060318514114464,0.00815923234783575,0.00781700513282866,1.0,3.0,0.3071663191417189,0.0051282164591132775,
2002-01-16,0.4391818693984103,0.363733261693443,0.008106591823196594,0.007849546534222668,1.0,3.0,0.3079107162949116,0.0037207981534069373,
2002-01-17,0.5150120046805285,0.07410961026528784,0.008282617450466392,0.007864083335713042,1.0,3.0,0.3052712522440032,0.00182288458869528,
2002-01-18,0.37483344069705815,0.9808886537465982,0.00846610486372552,0.007801884493855022,1.0,3.0,0.30804726342524436,0.00801214084420867,
2002-01-21,0.6787527820407598,0.677059826879215,0.00851268152509482,0.0076711057367665775,1.0,3.0,0.3086664187723191,0.006651793915434285,
2002-01-22,0.48536453137862035,0.6186939525717907,0.008818502856408611,0.007848163030231718,1.0,3.0,0.31315790562688645,0.005670187872779035,
2002-01-23,0.8256934236972993,0.46078890709548825,0.008910458975886954,0.007971390093171453,1.0,3.0,0.3156184607356533,0.005677684108446978,
2002-01-24,0.8878470906483463,0.7608941396536325,0.008918050078700637,0.00797074500828116,1.0,3.0,0.316770105358008,0.008239938611810138,
2002-01-25,0.21514083173546306,0.21280687311481994,0.00881470768438197,0.007947233493733332,1.0,3.0,0.3145982299439673,0.0022197109759620106,
2002-01-28,0.5745244214622665,0.8612271057409112,0.008732640334821672,0.007974388287153097,1.0,3.0,0.3095547028193819,0.00805289155102286,
2002-01-29,0.26218868259878214,0.8470162932376121,0.008746275692468266,0.008093254738596383,1.0,3.0,0.31044299953677057,0.006981359318234975,
2002-01-30,0.32505692314572643,0.21189214187642114,0.008642314001286476,0.00811828146176136,1.0,3.0,0.31315735147968543,0.002479734460068137,
2002-01-31,0.689366135528591,0.9080167156717568,0.008751276899246254,0.008117904838539752,1.0,3.0,0.3143107780636981,0.008791054763527675,
2002-02-01,0.5384859691844407,0.9402727844005663,0.009100000858215046,0.008030059126091492,1.0,3.0,0.3154674191602125,0.008678615552914036,
2002-02-04,0.2542869608565894,0.12928208035630429,0.009238331574288388,0.00815970552486322,1.0,3.0,0.31138894086054203,0.0017124958968148104,
2002-02-05,0.3173155603626828,0.20253256748478643,0.009127943287940242,0.007964079586462898,1.0,3.0,0.30870271911661656,0.0024566360037422946,
2002-02-06,0.6177368777918244,0.5095887621388632,0.00906972488553401,0.008006198161382446,1.0,3.0,0.3058847744547346,0.005499194293454469,
2002-02-07,0.32262068669964217,0.28922227049017213,0.009474699602020705,0.008011246093055908,1.0,3.0,0.3064291934429262,0.003019937152247854,
2002-02-08,0.34270577425908144,0.2929568177800196,0.009439901205090117,0.00800862645997252,1.0,3.0,0.3039732117624921,0.003152507306461396,
2002-02-11,0.19564059114807364,0.28262541522127793,0.009672207446073399,0.0080622909566601,1.0,3.0,0.305869509058843,0.0026254628302575848,
2002-02-12,0.16697080353951288,0.6185539957479219,0.009821731630218928,0.00805581784308968,1.0,3.0,0.30098244650949973,0.005070051110961981,
2002-02-13,0.4039032006423443,0.8906399807124187,0.0096548751255355,0.008065231732961486,1.0,3.0,0.30143864736258436,0.007672502819812668,
2002-02-14,0.1019793603424548,0.7114304754139645,0.009636111750955996,0.008133733276541223,1.0,3.0,0.3018435835794947,0.0054856266030541305,
2002-02-15,0.4608933760445839,0.39999785790755515,0.009362051642365232,0.008268705579317874,1.0,3.0,0.30351863156390996,0.004286676246292907,
2002-02-18,0.5450345283696433,0.9679662561296207,0.009646855953699518,0.008285877974009858,1.0,3.0,0.30474412827152325,0.00883667948523612,
2002-02-19,0.9511106184149952,0.9243075812413608,0.009643628756869747,0.00827887605903079,1.0,3.0,0.30445366696874354,0.009797928002895553,
2002-02-20,0.2662196175983592,0.966274688032173,0.009637141047824791,0.008279767704191662,1.0,3.0,0.30443053400880005,0.008088216069897743,
2002-02-21,0.6261954925086247,0.37026620786701603,0.009561098315415916,0.008251428912630457,1.0,3.0,0.30805908671876187,0.004637052057898621,
2002-02-22,0.1014604417822802,0.6761021261828347,0.009571518541248344,0.008292247367113512,1.0,3.0,0.3095152337270484,0.005454647958563023,
2002-02-25,0.5108320207419748,0.5767033550406602,0.00932796689711048,0.008504069799589344,1.0,3.0,0.3116669808092319,0.005953816090644937,
2002-02-26,0.38540432716663553,0.020411341840816388,0.009520188559912707,0.008674256230721334,1.0,3.0,0.31503041751426214,0.0012827518638819676,
2002-02-27,0.7119152961706848,0.4159501399838442,0.009800493311339748,0.008447665095289299,1.0,3.0,0.3099968405559732,0.005545084174871245,
2002-02-28,0.04905848605641616,0.6258088848109619,0.01012451636326638,0.008574533178977817,1.0,3.0,0.31525219210473104,0.005065555757015423,
2002-03-01,0.3480407022878266,0.5340708964103703,0.009990871322942052,0.008821924947664333,1.0,3.0,0.32131281784782956,0.005441873771888568,
2002-03-04,0.09714044866449789,0.745345895801116,0.010173015982338676,0.00883778057747232,1.0,3.0,0.32009525581218706,0.006650106765528419,
2002-03-05,0.5060525180326741,0.9055252270884252,0.010174429751348156,0.008828290740477241,1.0,3.0,0.3203191661700289,0.009332882980752582,
2002-03-06,0.036122911183697815,0.8987859795393681,0.010431305089132953,0.008721281234442189,1.0,3.0,0.3173636281906624,0.00774267859897636,
2002-03-07,0.15630687916179475,0.825641668134953,0.010680508582035515,0.008994980858652966,1.0,3.0,0.311821248463283,0.007373132816087823,
2002-03-08,0.14735628868194106,0.1363123066637144,0.011014798976601497,0.00901772131241962,1.0,3.0,0.30955973793974784,0.001637753758189995,
2002-03-11,0.8396200481030488,0.8961422589895454,0.01101975398886581,0.008752571710923815,1.0,3.0,0.3054536468332629,0.010367691004113326,
2002-03-12,0.35505216201547884,0.8425449361801481,0.010581317764608508,0.008632715981634408,1.0,3.0,0.302269386478261,0.007952758281956056,
2002-03-13,0.8935372282384578,0.9997434809470804,0.010660670155352941,0.008726749255506277,1.0,3.0,0.304505885599004,0.010684106205623775,
2002-03-14,0.085069686498779,0.12843009555650708,0.010242539626377311,0.008538381064851679,1.0,3.0,0.3006613508425907,0.0013000061462406227,
2002-03-15,0.015322753025460378,0.6249409044980917,0.010035430587210669,0.008290829486029128,1.0,3.0,0.29754915028206347,0.004860159065275589,
2002-03-18,0.5157057072178609,0.8331050175427268,0.009741295033441165,0.008346791837672157,1.0,3.0,0.2981977930942117,0.007705548150299662,
2002-03-19,0.41706181470875126,0.6375638144216863,0.009741033372220136,0.008612908086037086,1.0,3.0,0.29559039843385754,0.005972174047210533,
2002-03-20,0.6469833658605086,0.959833172351781,0.009743087405818439,0.008787371339474203,1.0,3.0,0.2948204475842183,0.009193792865305375,
2002-03-21,0.4352571624005642,0.1924571313353971,0.009771782339338604,0.008635960211561157,1.0,3.0,0.29357040883244506,0.002746053588443812,
2002-03-22,0.6992883550826196,0.07441048067916645,0.00978104854228899,0.00843216725973064,1.0,3.0,0.29438173424906194,0.0025720030701170257,
2002-03-25,0.9700409028263804,0.5266184169453348,0.009946838256058807,0.008154129376018098,1.0,3.0,0.29702608515660756,0.006714735752148411,
2002-03-26,0.23430492517311508,0.8858687462952715,0.009788266222898466,0.00818106702965079,1.0,3.0,0.30012003295074596,0.007128940385182161,
2002-03-27,0.9756950611971998,0.5335113927595295,0.009800900723572745,0.008245103419262411,1.0,3.0,0.3030388907349415,0.006796050201132931,
2002-03-28,0.5370587270392415,0.6717007951006422,0.009313545963225592,0.008316016985825608,1.0,3.0,0.3056412684522075,0.00663000207714128,
2002-03-29,0.4774979532900142,0.10972243026280326,0.009331339649676272,0.008381538926353254,1.0,3.0,0.3042724328580137,0.002195898006207195,
2002-04-01,0.6851033136601423,0.6577093569176665,0.00934289120705273,0.008284334849168016,1.0,3.0,0.3059784080402652,0.0069772046580857065,
2002-04-02,0.7883093075076277,0.6244329303479746,0.009346364865889497,0.008394860094452177,1.0,3.0,0.3074754258612101,0.007002047388807927,
2002-04-03,0.46003012265852616,0.8809273873958152,0.009168834122746328,0.008545559666044259,1.0,3.0,0.308072237877694,0.008143608379563815,
2002-04-04,0.9874385828244133,0.35933053020382444,0.009217011051094879,0.00868969411965018,1.0,3.0,0.30981196813771683,0.005627155700598559,
2002-04-05,0.8839341892438608,0.5472159149916392,0.00882730456192007,0.008816106824119933,1.0,3.0,0.31482631275770034,0.006943706571559377,
2002-04-08,0.4406634164351547,0.04676477391283995,0.008627743216526313,0.008822833942772536,1.0,3.0,0.3151257252266352,0.0016140263268877666,
2002-04-09,0.8022465401647926,0.7111406488841647,0.008651173220480314,0.008562451322335025,1.0,3.0,0.31606365443731804,0.008112724204788804,
2002-04-10,0.2972925126457463,0.5821104103334274,0.008534881875053682,0.00865869379176631,1.0,3.0,0.31606520345694694,0.005538953969176646,
2002-04-11,0.694394893876408,0.1359530564288205,0.008590991805580804,0.008790139976176278,1.0,3.0,0.3183109170686712,0.002989378213292317,
2002-04-12,0.14923498783348077,0.9690732662447548,0.008658756874805926,0.008519824360457682,1.0,3.0,0.3208850247387387,0.00854249274296628,
2002-04-15,0.06325820170463525,0.7140313364290304,0.008528699283039976,0.008458553642797498,1.0,3.0,0.3236116945174046,0.0060319973726236376,
2002-04-16,0.8969700099905741,0.25401730576398185,0.008492030901094936,0.008457862522652241,1.0,3.0,0.3237456615544107,0.004561580124986699,
2002-04-17,0.7495462927076051,0.161715510588177,0.008302013908334903,0.008367813898091077,1.0,3.0,0.32754956347522945,0.003389122700170134,
2002-04-18,0.7643778710087696,0.9842696450118086,0.008234356477434947,0.008330802263646513,1.0,3.0,0.33095008555332295,0.010171865436376812,
2002-04-19,0.5189714896571135,0.5220917694378603,0.008383540200467795,0.008280938692151601,1.0,3.0,0.3324800040546268,0.005732626745136109,
2002-04-22,0.9317459541023174,0.0014343821919572397,0.008443286867388903,0.008453079895526603,1.0,3.0,0.3302327042065179,0.002608958541350923,
2002-04-23,0.921111243348949,0.592246009706933,0.008254532278276938,0.008148286096489722,1.0,3.0,0.33566146597919083,0.007528022694571474,
2002-04-24,0.9464608892051684,0.0767848108157062,0.008262831236238784,0.008161795781880199,1.0,3.0,0.33389039237235996,0.0032524205673922927,
2002-04-25,0.7807308990404928,0.9758739267179709,0.008082251860565154,0.007938321599394529,1.0,3.0,0.3385364990861258,0.010132137264417338,
2002-04-26,0.24585515884415354,0.6414684496632145,0.00804857550119252,0.008045433923580167,1.0,3.0,0.338220775948546,0.005844362721638585,
2002-04-29,0.876587473001439,0.9294702794248135,0.007992164189881124,0.008063845301037667,1.0,3.0,0.3379822133975394,0.009973878914891831,
2002-04-30,0.0874463175583513,0.948810841496238,0.008127697590540774,0.00794308117801371,1.0,3.0,0.33409110963004435,0.007993981290296957,
2002-05-01,0.1618696525951705,0.6162788449757315,0.0079542840457285,0.007820458513595705,1.0,3.0,0.3383000480336451,0.005345820666289475,
2002-05-02,0.14868835507488998,0.43854755132172873,0.008007264728629428,0.007842649607936373,1.0,3.0,0.33685326103202956,0.003880855755643992,
2002-05-03,0.13042737241415314,0.29325709463679317,0.007858021907940204,0.00792304694834073,1.0,3.0,0.3348675539574831,0.002675997477704505,
2002-05-06,0.5841004930244736,0.3560767578100553,0.007939930829501344,0.007955937764598018,1.0,3.0,0.32784201573654603,0.004371197995199891,
2002-05-07,0.8543738699706781,0.5106952600886162,0.008090596152673182,0.007988740911170352,1.0,3.0,0.32551812520360035,0.006220096912214703,
2002-05-08,0.40918430543203277,0.03727611924965457,0.008179677430075905,0.00816318235353002,1.0,3.0,0.33063182952516745,0.0013684497948945782,
2002-05-09,0.051041928556368465,0.5782908024477417,0.008233892063470416,0.00802096797682979,1.0,3.0,0.3309389026338267,0.004820475302752087,
2002-05-10,0.27279394008172175,0.3434237373441046,0.008012805331084552,0.008114632428757788,1.0,3.0,0.32970977382304995,0.0034781441242517975,
2002-05-13,0.2866620180596725,0.9554224832651209,0.008059628427413172,0.00832144872762509,1.0,3.0,0.3332366023962285,0.008425955410072869,
2002-05-14,0.2321081016387414,0.8641624157260636,0.008207304628081334,0.008292031273066287,1.0,3.0,0.3419889341417739,0.007812383830492001,
2002-05-15,0.5462705243165259,0.7724747721413159,0.00840857748799222,0.008186118443803804,1.0,3.0,0.3440242181633089,0.008104988463438613,
2002-05-16,0.9735093893072273,0.9944406413233344,0.008409783769327982,0.008219826104174783,1.0,3.0,0.3438513010857469,0.011217823279279494,
2002-05-17,0.3654422437306547,0.9631617530869703,0.008237210677901848,0.008020322832968878,1.0,3.0,0.3368176077790414,0.009223589921705262,
2002-05-20,0.6349599558086552,0.20256478469199468,0.008205769492214849,0.008017599144402174,1.0,3.0,0.3400834284012272,0.003403273763033959,
2002-05-21,0.5080759814787027,0.5356135423650449,0.008215299225179792,0.0080246335129657,1.0,3.0,0.3421994901169456,0.00579915649899636,
2002-05-22,0.6469303133640079,0.9306752541952762,0.00823410999686048,0.008262957769075716,1.0,3.0,0.3408797399407278,0.009485670493237928,
2002-05-23,0.2789071763242743,0.3099211642963964,0.00841815754390835,0.008122843102177065,1.0,3.0,0.3394562583790028,0.003401689663365507,
2002-05-24,0.6560177955591873,0.6028415521491715,0.008448122848254124,0.008165226022183517,1.0,3.0,0.334602599219642,0.006861369329780881,
2002-05-27,0.9992180824413528,0.18895178002018886,0.008656159729700536,0.008163518989394108,1.0,3.0,0.33453490823907855,0.004373262358072002,
2002-05-28,0.79997788056222,0.8336114563649459,0.00841184626566512,0.008043967542495332,1.0,3.0,0.33859398169841537,0.009146299864614004,
2002-05-29,0.0018260593546416404,0.7901564760640198,0.008351478579753288,0.008166376115907991,1.0,3.0,0.3377668123618799,0.0064615039634486225,
2002-05-30,0.3629970498839171,0.7379617472568734,0.008050250322795426,0.008122565052939965,1.0,3.0,0.3408865560833936,0.0071305889772020885,
2002-05-31,0.6173429364727022,0.3067988916594826,0.008082120659988925,0.008096115456216949,1.0,3.0,0.3421972643722575,0.0042425878465678106,
2002-06-03,0.3735270523920141,0.8162724163012908,0.008081038453964027,0.008133682792931368,1.0,3.0,0.3422167273888442,0.007817427341556455,
2002-06-04,0.5709530308121661,0.7639564813131349,0.00827528048167019,0.00810810391501674,1.0,3.0,0.341155051242303,0.007958329546175131,
2002-06-05,0.18437225927257506,0.8450142483750704,0.00842119171762815,0.008069777734038618,1.0,3.0,0.34090685283987043,0.0075327452086383475,
2002-06-06,0.6105314385707001,0.2998976255826843,0.008306271889753147,0.008296197451753596,1.0,3.0,0.3451367700771754,0.004227832643435108,
2002-06-07,0.32522369143110375,0.5760930324075482,0.008391851200888508,0.008225151432982074,1.0,3.0,0.3473372308514801,0.0058809721610123475,
2002-06-10,0.41134330306357825,0.29565079322297305,0.008404148386716034,0.008225135564103037,1.0,3.0,0.3473455749144993,0.003732919855734848,
2002-06-11,0.6530871874733726,0.5464238981887456,0.00843735289170083,0.00835312744488198,1.0,3.0,0.34427406502314,0.006589796324455093,
2002-06-12,0.6424510115123098,0.6957264892659061,0.008559943504883582,0.008527558183256475,1.0,3.0,0.3408135129396919,0.00786840509924191,
2002-06-13,0.5512748358391562,0.4133292436949316,0.008799010995896243,0.008533280289957874,1.0,3.0,0.3388440348370261,0.005212043662967185,
2002-06-14,0.6206013382304153,0.7120879592722186,0.008989672533208289,0.008626739447584748,1.0,3.0,0.33562240811557753,0.008027220756521833,
2002-06-17,0.9003162111860159,0.7423278951322024,0.009051736073477108,0.008833486851116722,1.0,3.0,0.33235014084870795,0.00916422218479477,
2002-06-18,0.055955323722197026,0.6895889276818654,0.008931078519243458,0.009015597203291797,1.0,3.0,0.3337614520781661,0.006241840409652771,
2002-06-19,0.9658072453478461,0.1170178162966149,0.008661139047352034,0.009006584971369351,1.0,3.0,0.33481974858592417,0.003935266746095837,
2002-06-20,0.8198414426079693,0.6274335739292729,0.008623695826856912,0.009183888322329251,1.0,3.0,0.3339554898001313,0.008053708068764712,
2002-06-21,0.06995510739653821,0.8874302064082906,0.008716439044168127,0.009182006632886725,1.0,3.0,0.3337413132826658,0.008366737598829204,
2002-06-24,0.9664336787159088,0.6592517064623789,0.008750504200515012,0.00948525383616906,1.0,3.0,0.3302635157572655,0.008872052542696653,
2002-06-25,0.07339464752593172,0.1531299942174662,0.008570388003122079,0.00971076187386363,1.0,3.0,0.33316839725953246,0.0016512088450465253,
2002-06-26,0.7352342233787499,0.5778746629818254,0.008437848871059072,0.009382974468581785,1.0,3.0,0.32633211649862415,0.007708201464702269,
2002-06-27,0.6477715766466954,0.4218210411013832,0.008545804080921765,0.00957319512747844,1.0,3.0,0.3310469096673491,0.005658470600528324,
2002-06-28,0.25596659690155077,0.14696542158221348,0.008709721742116757,0.009770118423735643,1.0,3.0,0.32731149260948694,0.0021214235335150866,
2002-07-01,0.17523559397491262,0.6501478636772553,0.008778615267430527,0.009474265208572395,1.0,3.0,0.32339271680107035,0.006736829267195031,
2002-07-02,0.638264201239207,0.6988029063767227,0.00880171266854257,0.009487076669344285,1.0,3.0,0.32568791639266903,0.008235198137380079,
2002-07-03,0.4537841455464492,0.9021842527519205,0.008962231459172694,0.00958729446132419,1.0,3.0,0.3287461848740579,0.009663600545573352,
2002-07-04,0.4215455431931068,0.5221196749976577,0.00896679490086956,0.009500470540193286,1.0,3.0,0.32864487722830604,0.006178828574815211,
2002-07-05,0.3845810750139048,0.4027202883728781,0.009137419828396566,0.009503171816634542,1.0,3.0,0.3276899364191806,0.004905536272277501,
2002-07-08,0.4915210564669984,0.025347505986007213,0.0091304153239683,0.009986692281545537,1.0,3.0,0.32904605593046027,0.0017085357962904491,
2002-07-09,0.4872564126063471,0.8282545809091575,0.009438762627918191,0.009426970995489154,1.0,3.0,0.3288609733044243,0.009629014351344348,
2002-07-10,0.25356194572475577,0.21185874264611015,0.009527896224862291,0.009432844970842806,1.0,3.0,0.3312192516926858,0.002757456405102533,
2002-07-11,0.13645638712707964,0.9503756894844546,0.009501726316172413,0.009425949038441154,1.0,3.0,0.3248583404010924,0.009338522083023855,
2002-07-12,0.113780169129855,0.20295282130323689,0.009401451412917452,0.009336115880154016,1.0,3.0,0.32678463029598603,0.002215591342386501,
2002-07-15,0.556402011911652,0.14021165062454666,0.009173652922306652,0.00918798327793495,1.0,3.0,0.32216299316944136,0.0029927208114818027,
2002-07-16,0.40383198366827566,0.4289187800020404,0.009532397257330084,0.009216969497654446,1.0,3.0,0.33044952355255,0.005002324727277538,
2002-07-17,0.30469761378766547,0.9262563747996835,0.009545448858713598,0.009479376835510017,1.0,3.0,0.32856960502753974,0.009423207317835358,
2002-07-18,0.2617941806212588,0.9231170967894015,0.0095308076548154,0.00942609108817446,1.0,3.0,0.32912147861017077,0.009446595443046234,
2002-07-19,0.32826142340919595,0.5609106850357738,0.009456872230222702,0.009215886253397778,1.0,3.0,0.33160553416394084,0.006250076816910553,
2002-07-22,0.1873749849706614,0.8397125394647834,0.00947562271255413,0.009435442405904841,1.0,3.0,0.3344289697335739,0.00828618131845232,
2002-07-23,0.7474499347098902,0.46787689465762516,0.00940711456039076,0.009405235111321138,1.0,3.0,0.338987645477555,0.00679774706186289,
2002-07-24,0.48208849337373016,0.5897094263718307,0.009338551452506085,0.009393866815245549,1.0,3.0,0.3401412322229232,0.007177768166131842,
2002-07-25,0.8484856864634573,0.7694765387917117,0.009829430894203016,0.009626310257058068,1.0,3.0,0.33354580909214576,0.010071142290432525,
2002-07-26,0.9322527636210657,0.6104017100217652,0.009764561148418333,0.009677842074356265,1.0,3.0,0.3340200139205302,0.008936113441324606,
2002-07-29,0.43582351166873046,0.6979313156463965,0.009759980000770085,0.009762980104498725,1.0,3.0,0.32926730022166284,0.008189847571733268,
2002-07-30,0.5667064240627281,0.7429704617742745,0.00978038194425102,0.00978516882419532,1.0,3.0,0.32875759777149116,0.008986317348256657,
2002-07-31,0.5803845429852698,0.3011131324766596,0.00980122254945344,0.009853772620121543,1.0,3.0,0.32685041303538365,0.00477215028301786,
2002-08-01,0.28208143708497646,0.6059324628426536,0.00980329820902352,0.00983772351840389,1.0,3.0,0.32685294395167114,0.006758254965019668,
2002-08-02,0.9377399784543693,0.270054820545336,0.009749138784149652,0.009911229518423086,1.0,3.0,0.3279374075296931,0.005609815851386011,
2002-08-05,0.47076714835094724,0.773049681014392,0.00954955895586041,0.009926499826369974,1.0,3.0,0.3292497610232005,0.009042937211850883,
2002-08-06,0.6237889669047866,0.06277371025102807,0.009572581645019226,0.009949270060003415,1.0,3.0,0.328342704580148,0.0025768005520847375,
2002-08-07,0.22933593646070405,0.5188145712934494,0.009591725355073634,0.009531744031076922,1.0,3.0,0.3301511624499484,0.005805366885028868,
2002-08-08,0.26744370026492925,0.42004817344910517,0.009485825248457501,0.009635932771453384,1.0,3.0,0.33066122218534005,0.004812488543052812,
2002-08-09,0.5670519108360879,0.6535684247991167,0.009450814412208722,0.00960858922091236,1.0,3.0,0.3295636941058981,0.00802586855236779,
2002-08-12,0.1852230677510427,0.5610460981044371,0.009480817483443689,0.009627348890096598,1.0,3.0,0.330166384126368,0.005906800841120406,
2002-08-13,0.45155442263232637,0.42902210709361654,0.009352706239843554,0.00965711782074011,1.0,3.0,0.3298620716241582,0.0055045807025915355,
2002-08-14,0.9870025104234678,0.12602519942117374,0.009387476613299413,0.009683134024247525,1.0,3.0,0.3307720566213053,0.004249370664826318,
2002-08-15,0.622246274819861,0.7569023171408324,0.0092596543123904,0.009476670769423939,1.0,3.0,0.34163044909886486,0.009205016563372989,
